mean radius,mean texture,mean perimeter,mean area,mean smoothness,mean compactness,mean concavity,mean concave points,mean symmetry,mean fractal dimension,radius error,texture error,perimeter error,area error,smoothness error,compactness error,concavity error,concave points error,symmetry error,fractal dimension error,worst radius,worst texture,worst perimeter,worst area,worst smoothness,worst compactness,worst concavity,worst concave points,worst symmetry,worst fractal dimension,target
27.56228142376789,12.64013635712522,176.72864455996168,540.2406785979566,0.09025631323991526,0.230132871616002,0.3789204604287623,0.1311700231359226,0.22286611912349744,0.07227559784454099,2.244782886031662,0.5207853574344237,21.368778902166476,314.5895849359734,0.029118124839031242,0.04302475158433985,0.08089983470467278,0.010901635529989791,0.02778545132867225,0.011401483583693665,15.863681830191062,43.47091388346367,141.6669420996826,1738.1506653179208,0.0954823966210144,0.5670308658666312,0.8311695175778565,0.2168219491690255,0.21808538994595666,0.09885629768251664,-1.0
11.649243296939265,11.020040654247017,183.09475482306044,1986.615458004264,0.08698071879275798,0.2895510712323492,0.27508143204518043,0.09942781269487591,0.14731351324592995,0.054050360504683606,1.9091689259890643,3.0342960642261536,10.85486417240598,250.45419229201633,0.016139483690216887,0.06296710104076253,0.019546102664735575,0.03628989625163044,0.051302247420715374,0.0037367595811370682,29.26823855349899,22.77771077792003,207.2503136635645,2423.013669285884,0.1871383235022291,0.7951579973574383,0.3921984635846852,0.25579449962151984,0.5348602800396176,0.18025495454456014,-1.0
15.364692905675998,30.737899413616475,183.30160929364195,387.5971318360251,0.10534921285576021,0.2971197095542603,0.08264199261212424,0.06587436442558935,0.14848513882405404,0.06859261590058574,2.0937180400079503,1.13291669902038,13.128610188635887,162.71976291841514,0.011104813023820877,0.035248988467429646,0.08804058234056834,0.03247404833508219,0.05400311489399561,0.012559211775426541,17.719302246083558,18.490101032301308,235.81490645043303,2419.639940402454,0.13516522454033109,0.9111991560078924,0.43471523085055996,0.065669313196045,0.6362636264256227,0.08750889582738011,-1.0
19.537064755150183,20.56048875347917,123.13065859623975,600.3446603988348,0.13256440792660926,0.27524349276094673,0.40851846046632534,0.13165509849445384,0.2619630885751566,0.06837238981760177,0.8131219180861722,1.165504816477824,20.617147605819067,501.1060766081997,0.022236014084166863,0.08359635193187917,0.11664153410525688,0.01756620043332055,0.011572725312613708,0.008778356735646605,23.899091950059884,39.98240971504481,202.36160187865383,3611.4893272130885,0.0978980012740423,1.055074779313473,0.6101678217581131,0.1641014275840151,0.37624234068510676,0.07598054937241956,-1.0
11.82232737372439,14.094835916549792,184.6835200100117,1532.2537994528561,0.1084699852528277,0.3331352214386162,0.19062374056966988,0.19282402962532402,0.1365517675561889,0.07590961919358603,0.9060509503277108,1.7584339408397356,6.167696997897373,531.6811133155165,0.006911154361375615,0.11551511951002157,0.10315069780421016,0.020120945552122047,0.01850459529540435,0.002194814089834774,18.185350770078383,40.00705482846166,158.90289307242813,2556.595522420381,0.20120870931116897,0.2899060738954379,0.24950621306642776,0.07247964627324942,0.5764073475761032,0.058102917052578425,-1.0
15.699813322412906,19.67005243698341,92.16268365313991,1408.6524620814107,0.1387019914003246,0.18718792848620247,0.2974512527208531,0.04840970344321593,0.30202474071233426,0.0576967810346806,2.061616006261375,2.367473226018059,5.583669993785691,158.09459019256178,0.026834582396744817,0.1306247898478158,0.13521110350397603,0.007765399303170955,0.033421549223635924,0.005178904900364916,23.338135767442868,48.067774963898955,249.68778420272713,2335.9164324091644,0.13910400406710816,0.673449194773932,0.5318006633896483,0.19680658430037895,0.41383201779188483,0.13064939794890534,-1.0
14.731909091570488,23.59579851455808,180.03081798234143,649.8510850036657,0.1273889801133455,0.07767983008210629,0.28568942786982715,0.10223119520134566,0.22417678077603811,0.05564314468634828,1.913294327027275,2.942993408969717,13.080625611397629,30.409086680749425,0.025262442565875984,0.1009570030528984,0.0705000725762679,0.020035479500940374,0.0766148884648239,0.0022227522331228705,33.748344011815576,29.2557714312576,171.66148164883435,2834.9880869481617,0.1662916999572734,0.38572576811413745,0.5127608028000727,0.1456287445352864,0.33048497707974556,0.11854728958250385,-1.0
19.087562625680967,13.670146104050525,156.39129891651766,759.9988324059134,0.08439018441212347,0.1891408484078851,0.16761540238980696,0.02383113248405158,0.2807061405349111,0.07597180561282232,1.8224390853661017,2.292334136973657,6.995496004921797,16.041811030189415,0.012148036941912757,0.022788906594574186,0.11331835500860599,0.039850581119095035,0.055527809545705374,0.004954968041092026,32.0375024744023,27.511400542106387,194.55827514459315,1343.9362027623047,0.11321286188163791,0.12363637406112171,0.77142451169687,0.2625559569740561,0.30879306870107354,0.1142457968860294,-1.0
23.738223094574444,35.72117473106739,110.07401822028658,1080.1465573154355,0.13775000285658592,0.26109526110151426,0.21726408115360368,0.18283552835923522,0.1392078365278442,0.06608968728401722,1.423953725671036,0.48348110883829676,2.900904248480729,198.86468122014654,0.008703869093153259,0.07730198887807176,0.10744615831499825,0.024069630393178734,0.0672413229493839,0.007880293754899344,15.517203652842941,40.62531865273603,134.8582017255215,2087.9264479167464,0.12200980380382767,0.45292588751111656,0.5563788636563834,0.23673903858861745,0.5684608072927111,0.07257898362821119,-1.0
13.725003150601303,38.27048217833563,168.02530008775705,2102.9225310214574,0.11568732610200287,0.12958182254654552,0.2125494503947434,0.1907178564826782,0.20933650664290845,0.08144970235451154,0.7142747164763429,2.196595501070004,10.967237400131355,294.1013942808118,0.007703277109795078,0.014406331759198369,0.08894251042986105,0.028058668938941968,0.06181489301649199,0.006938240809928659,20.110211898514844,42.03866039817084,97.80803277330291,2972.212830093197,0.18163014593504007,0.1377684240723647,0.7942494174784608,0.09950308109920228,0.43898036247970096,0.18918839269849713,-1.0
10.99203406778765,20.528389403627806,72.09428847040347,1639.7280194260284,0.09738998283507497,0.20115680785965684,0.31488928876404226,0.05678771158019247,0.28489178875002735,0.08359349570080295,0.812803929362089,0.4196319075270304,10.48431934342322,362.82675995009936,0.025107248559938282,0.04530575440466277,0.011928362668744209,0.014272790751442837,0.014814483470049288,0.0062761818829037514,23.16230187489943,49.23807195409122,108.84005835444572,773.8913287761487,0.20930106970445614,0.16450010321191863,0.23974566456096771,0.14751426114865568,0.4842386668844292,0.19857112635072263,-1.0
18.80304264158787,17.866402831223287,142.99758180052748,929.6089269241891,0.0777446424233116,0.2513732335602864,0.05936335339747772,0.11134380802837288,0.22306515547009748,0.05057832470549559,0.5144443198614828,0.44852743111762855,13.052133412522654,78.18988576532898,0.005481857926908531,0.12670174103528983,0.03501279321980252,0.04030747812639977,0.01819282556412567,0.01267218561337504,15.632343014478149,38.578360771239886,182.9292998336735,885.044403448999,0.1665503849272306,0.21121738017968214,0.9486497546275001,0.1391267233585663,0.1785234151932866,0.15871854075003525,-1.0
15.845983118511288,30.09641676340872,92.90459610476564,1739.2567552890177,0.09840266981524805,0.206883154284591,0.170154050060676,0.11683883580825544,0.28693473178806755,0.05701320847581431,1.5182783690016297,2.9705826862886977,12.485164849404544,185.01289318324746,0.012274581572561734,0.10854870417624826,0.0403798670330036,0.019010078582105926,0.00789538791636689,0.009438986958696768,17.699974645954477,29.50839901622137,244.51577789307737,3977.089295683374,0.195618338895432,0.3876937679850912,0.6334863651050885,0.09653811864764823,0.47450886894805255,0.07536003378403006,-1.0
18.38101388599341,12.796456820618545,86.13548751033464,1027.8842894485447,0.13685785013570778,0.0776667342633892,0.3751755237115694,0.11715476582326775,0.24447470984655503,0.0771292699302546,2.4079819890487197,2.3259777451640113,5.223684711447687,532.1110714479072,0.004003958823552525,0.059945912250931994,0.14108855027381256,0.03710779766880582,0.06362904093568986,0.0023314758229803145,27.24203569275153,35.85799456658162,188.36102031791043,2479.4807116858788,0.08914366353749266,0.4140628216585502,0.5772078516615579,0.08084576508936243,0.5135775931439875,0.1783356373425624,-1.0
18.111791803532558,23.716625540548158,81.48315513605921,1015.9212401395051,0.11134424038941604,0.21821233361032055,0.4149376418097267,0.11305053984980168,0.25983219635377763,0.06245134384223679,2.2044466826790488,3.0980922361876413,19.765997456174432,439.12623308684294,0.009849601089448712,0.06141322816551845,0.043272663908184086,0.03998134977647281,0.03991310137602536,0.00594145196588903,26.913123211384207,39.91341964470455,164.6937931598233,2727.307469205883,0.1823419279964966,0.7290421255741372,0.6149519837310589,0.12212502809256764,0.36833161612000553,0.20731360257933537,-1.0
13.184961206622248,34.01957606479063,123.75904994046311,2298.095663892991,0.07999351547976766,0.08134938056188835,0.14734939634777,0.16750790688617676,0.17233974459073154,0.05965799114302298,1.5696494705327797,1.954095506668339,15.187700049768507,415.5479827035984,0.008829190661907575,0.025051425435090292,0.12811128398479074,0.02346600107388841,0.01245651539326082,0.011738667759142727,14.699298088631037,21.37818474756085,101.22774355217216,3816.1705544861575,0.10735581460602672,0.9612139183910401,1.0781484457083041,0.2828084479337135,0.6448943355085186,0.12550289883411594,-1.0
11.644914059313031,14.645649011077754,110.46746632353029,2150.4314238592283,0.14269401212959035,0.1718933069780661,0.20640949182655488,0.07700164876346044,0.1453229536795208,0.09095082508944342,0.6441912457310878,0.8917051235536251,12.893011928934188,474.04207268838536,0.02445061005093179,0.0463911760789233,0.09573456228662405,0.008452393755611983,0.05248145485008054,0.010296102878502376,20.98160143328076,41.1603457562579,227.43773902271488,1664.338768960633,0.09277226363057123,0.6382718075255123,0.12376898550651545,0.08627830357730301,0.4231944585031625,0.061223408516556756,-1.0
18.928598809225225,38.83062973589964,119.43552898013661,979.8781555392845,0.09987326678259965,0.05807604185940525,0.3445168688193885,0.12619774200460743,0.3033754046206928,0.07492250821991758,0.8395559142720349,1.306673146226152,2.952965240115271,405.99794821125244,0.010037485689306317,0.03781857085240203,0.017709722862312958,0.010069918269756117,0.06067770929866563,0.0018204859207908977,26.196351861896826,21.966135875816594,185.75846904310993,3332.501183315291,0.15625238881423542,0.48070849340524946,0.24495210703582992,0.21561687830747564,0.5581124556760394,0.11780139375034426,-1.0
12.78748096588095,36.78883637865538,138.3353207669914,1829.783479666321,0.08037063023338624,0.2860128965266725,0.16720047809191835,0.1280277652904584,0.28554759183684225,0.05198236050938693,1.0262186974589353,3.4568191053527286,5.134282502515762,484.3675404827024,0.004689639062158896,0.04496957232115038,0.0920750887910953,0.008628845954058401,0.06440012654195569,0.004332962311377981,25.331607493924075,35.34454113738869,110.89956752890443,960.4205568159024,0.10566866671909549,0.17572125895227794,0.6287713801582393,0.13980305481172345,0.39175668998391155,0.1628471334801929,-1.0
22.245420216232734,35.897277169847264,86.2933608077971,1469.8999402906989,0.1140666099642452,0.23882145479336825,0.126929514667906,0.1854355341820938,0.27664061534210904,0.05627339168190676,2.6282711940242214,1.4243707361799314,13.740532145356516,183.12726887415533,0.009723153015171578,0.0727785703040407,0.01664068268007512,0.016784659164276454,0.031691919504159394,0.004572976776511818,23.42392663703527,28.356798195413305,242.64698047341724,3325.840757428867,0.15989431528343215,0.47246713886306596,1.1346801467617946,0.17286244573396706,0.20203444411908184,0.11002348204295337,-1.0
19.87336184320281,34.89058920659423,85.72748309556007,738.8659628221516,0.09255739790010278,0.1633082845047405,0.3679000494041528,0.053368022131623186,0.1650848879485377,0.07527807334669358,2.6169308373795133,3.4757602907131777,3.4483062003934766,389.13594349824893,0.007928531059684088,0.08151183834096166,0.06315593560726268,0.02269556090937274,0.019350411476731937,0.0034327904894262623,24.841593098364974,24.441933846874964,150.1171082465789,2216.4348817112354,0.11491038224853391,0.5745425683302482,0.12506212186925608,0.14465824111129194,0.24809066156712356,0.19691338751018156,-1.0
22.976906451093644,30.91009113468705,138.3777292365491,783.2608564251456,0.09951537198302712,0.062349450296579095,0.3653454586704633,0.07196726975132411,0.2085142017819407,0.08872195353145765,0.5354384810017003,2.318277406099293,7.668225778290413,495.87202895526775,0.02933617419560752,0.08594705605610453,0.04657626997593465,0.028026731996339364,0.01858466642659043,0.011720719158274311,21.196083434391028,29.85549084896074,227.92882524880878,3549.701252804804,0.16464459562756292,0.8019504001046603,0.6351184666459674,0.12840264822480202,0.43115323576122955,0.188210238223642,-1.0
22.318659440953958,33.79688117709467,143.01003383168808,2043.7612337329629,0.11092892887811154,0.15642382711657696,0.17052781230476682,0.08661147433455035,0.2474534693571997,0.0883859135323291,2.5788765889036633,2.2222951242285918,14.758723448764547,181.55369937567738,0.02302170507054405,0.13372214925438247,0.07130560387857161,0.01189018259774363,0.00943985369462252,0.0034844541922452264,34.74840071624811,41.13596926087848,162.15069301767952,2148.090803592743,0.1687763780980871,0.6856371505055259,0.7177000520696795,0.048851856381198364,0.5928125138542218,0.17201454075720046,-1.0
15.415837128425531,20.805238457531722,105.96602769882523,781.2122207023704,0.11566336382372366,0.0894030720069964,0.28411420417151956,0.11981350107287608,0.1349228858394524,0.053025298770592005,1.4089024298824773,2.750529393723092,2.6316470691147185,515.5680583245567,0.02706265957666376,0.12748715728727902,0.07677410485029072,0.021244087796087753,0.02330124816822994,0.0069824395280669825,31.298958884224355,28.989323392241815,212.08974738711413,1611.7451819928433,0.19864349021864855,0.46063584821216125,0.8713161015225163,0.18945896142320603,0.20304854499120073,0.18275050157472805,-1.0
15.676728471833655,20.007118048850316,98.54041439066462,1305.979708527001,0.08516207589698807,0.18618016385114988,0.333914846003306,0.19617237568339696,0.2680206110148845,0.05764139420116341,1.4321694613449176,1.7118057146039312,3.961834181483229,386.81775602251037,0.00734699619792319,0.12521526401443484,0.019485558819711604,0.03367025799671752,0.03971511746088634,0.0042510454542103795,21.378900966712457,30.0447627118535,189.4850962526018,3757.7666873401895,0.1795396662508204,0.07670433115280963,1.028869351167693,0.22839382807005756,0.2632724903794696,0.17214491507497895,-1.0
